user_id,register_date,first_visit_date,channel,device,region,user_type,is_paid
U002598,2026-05-26 00:00:00,2026-05-26 00:00:00,organic,Android,新一线城市,free,0
U002599,2026-06-06 00:00:00,2026-06-05 00:00:00,search_ads,Web,二线城市,free,0
U002600,2026-05-23 00:00:00,2026-05-23 00:00:00,search_ads,iOS,一线城市,free,0
U002601,2026-06-28 00:00:00,2026-06-28 00:00:00,search_ads,Android,新一线城市,free,0
U002602,2026-06-14 00:00:00,2026-06-14 00:00:00,organic,Android,一线城市,free,0
U002603,2026-05-27 00:00:00,2026-05-27 00:00:00,organic,Android,二线城市,free,0
U002604,2026-06-01 00:00:00,2026-06-01 00:00:00,referral,Android,一线城市,free,0
U002605,2026-06-25 00:00:00,2026-06-25 00:00:00,short_video_ads,iOS,一线城市,free,0
U002606,2026-06-14 00:00:00,2026-06-14 00:00:00,search_ads,iOS,新一线城市,free,0
U002607,2026-05-07 00:00:00,2026-05-07 00:00:00,kol,Android,二线城市,free,0
U002608,2026-05-15 00:00:00,2026-05-15 00:00:00,referral,Android,一线城市,free,0
U002609,2026-06-04 00:00:00,2026-06-04 00:00:00,referral,Android,二线城市,free,0
U002610,2026-06-09 00:00:00,2026-06-09 00:00:00,search_ads,Android,一线城市,free,0
U002611,2026-06-06 00:00:00,2026-06-06 00:00:00,organic,iOS,一线城市,free,0
U002612,2026-05-29 00:00:00,2026-05-29 00:00:00,organic,iOS,新一线城市,free,0
U002613,2026-05-14 00:00:00,2026-05-14 00:00:00,search_ads,iOS,一线城市,payer,1
U002614,2026-06-08 00:00:00,2026-06-08 00:00:00,short_video_ads,Web,二线城市,payer,1
U002615,2026-05-25 00:00:00,2026-05-25 00:00:00,search_ads,Android,一线城市,free,0
U002616,2026-06-20 00:00:00,2026-06-20 00:00:00,organic,iOS,新一线城市,free,0
U002617,2026-05-24 00:00:00,2026-05-24 00:00:00,app_store,iOS,一线城市,free,0
U002618,2026-05-08 00:00:00,2026-05-08 00:00:00,referral,iOS,新一线城市,free,0
U002619,2026-05-15 00:00:00,2026-05-15 00:00:00,organic,Android,二线城市,free,0
U002620,2026-06-18 00:00:00,2026-06-18 00:00:00,kol,Web,二线城市,free,0
U002621,2026-06-16 00:00:00,2026-06-16 00:00:00,short_video_ads,Web,二线城市,free,0
U002622,2026-06-10 00:00:00,2026-06-10 00:00:00,search_ads,Android,新一线城市,free,0
U002623,2026-06-27 00:00:00,2026-06-27 00:00:00,app_store,Android,新一线城市,free,0
U002624,2026-05-22 00:00:00,2026-05-22 00:00:00,referral,iOS,一线城市,free,0
U002625,2026-06-06 00:00:00,2026-06-06 00:00:00,app_store,iOS,一线城市,free,0
U002626,2026-06-22 00:00:00,2026-06-22 00:00:00,short_video_ads,Android,新一线城市,free,0
U002627,2026-06-03 00:00:00,2026-06-03 00:00:00,kol,iOS,二线城市,free,0
U002628,2026-05-25 00:00:00,2026-05-25 00:00:00,app_store,Android,一线城市,free,0
U002629,2026-06-29 00:00:00,2026-06-29 00:00:00,organic,Android,二线城市,free,0
U002630,2026-05-20 00:00:00,2026-05-20 00:00:00,organic,Android,新一线城市,payer,1
U002631,2026-05-10 00:00:00,2026-05-10 00:00:00,search_ads,Web,一线城市,free,0
U002632,2026-05-22 00:00:00,2026-05-22 00:00:00,kol,Web,一线城市,free,0
U002633,2026-06-01 00:00:00,2026-06-01 00:00:00,search_ads,Web,海外,free,0
U002634,2026-06-10 00:00:00,2026-06-10 00:00:00,referral,Android,二线城市,free,0
U002635,2026-05-08 00:00:00,2026-05-08 00:00:00,referral,iOS,一线城市,free,0
U002636,2026-05-31 00:00:00,2026-05-31 00:00:00,app_store,Android,新一线城市,free,0
U002637,2026-06-08 00:00:00,2026-06-08 00:00:00,search_ads,Android,新一线城市,free,0
U002638,2026-06-16 00:00:00,2026-06-16 00:00:00,app_store,Web,新一线城市,free,0
U002639,2026-05-02 00:00:00,2026-05-02 00:00:00,kol,iOS,海外,payer,1
U002640,2026-06-17 00:00:00,2026-06-17 00:00:00,organic,Web,一线城市,free,0
U002641,2026-05-13 00:00:00,2026-05-13 00:00:00,organic,Android,一线城市,free,0
U002642,2026-06-11 00:00:00,2026-06-11 00:00:00,search_ads,Web,二线城市,free,0
U002643,2026-05-15 00:00:00,2026-05-15 00:00:00,organic,Android,海外,free,0
U002644,2026-06-13 00:00:00,2026-06-13 00:00:00,kol,Web,海外,free,0
U002645,2026-06-24 00:00:00,2026-06-24 00:00:00,short_video_ads,Android,一线城市,free,0
U002646,2026-06-22 00:00:00,2026-06-22 00:00:00,short_video_ads,iOS,一线城市,free,0
U002647,2026-06-18 00:00:00,2026-06-18 00:00:00,short_video_ads,iOS,一线城市,free,0
U002648,2026-05-16 00:00:00,2026-05-16 00:00:00,search_ads,Web,二线城市,free,0
U002649,2026-05-26 00:00:00,2026-05-26 00:00:00,short_video_ads,Web,新一线城市,free,0
U002650,2026-05-06 00:00:00,2026-05-06 00:00:00,search_ads,Android,二线城市,free,0
U002651,2026-05-01 00:00:00,2026-04-30 00:00:00,kol,iOS,新一线城市,payer,1
U002652,2026-05-07 00:00:00,2026-05-07 00:00:00,app_store,Android,一线城市,free,0
U002653,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,iOS,二线城市,free,0
U002654,2026-05-18 00:00:00,2026-05-18 00:00:00,referral,Android,新一线城市,free,0
U002655,2026-05-04 00:00:00,2026-05-04 00:00:00,search_ads,Web,新一线城市,free,0
U002656,2026-06-26 00:00:00,2026-06-26 00:00:00,referral,Android,二线城市,free,0
U002657,2026-06-07 00:00:00,2026-06-07 00:00:00,app_store,iOS,新一线城市,payer,1
U002658,2026-06-07 00:00:00,2026-06-07 00:00:00,search_ads,Web,新一线城市,free,0
U002659,2026-06-21 00:00:00,2026-06-21 00:00:00,organic,Android,二线城市,free,0
U002660,2026-06-06 00:00:00,2026-06-06 00:00:00,organic,Android,新一线城市,free,0
U002661,2026-06-22 00:00:00,2026-06-22 00:00:00,short_video_ads,Android,海外,free,0
U002662,2026-05-21 00:00:00,2026-05-21 00:00:00,kol,iOS,新一线城市,free,0
U002663,2026-05-03 00:00:00,2026-05-03 00:00:00,referral,iOS,海外,free,0
U002664,2026-05-23 00:00:00,2026-05-22 00:00:00,kol,Web,二线城市,free,0
U002665,2026-05-11 00:00:00,2026-05-11 00:00:00,search_ads,iOS,一线城市,free,0
U002666,2026-05-09 00:00:00,2026-05-09 00:00:00,kol,Web,新一线城市,free,0
U002667,2026-06-04 00:00:00,2026-06-04 00:00:00,organic,Android,一线城市,free,0
U002668,2026-05-09 00:00:00,2026-05-09 00:00:00,referral,iOS,一线城市,free,0
U002669,2026-06-21 00:00:00,2026-06-21 00:00:00,app_store,Web,二线城市,free,0
U002670,2026-06-13 00:00:00,2026-06-13 00:00:00,app_store,iOS,新一线城市,free,0
U002671,2026-06-25 00:00:00,2026-06-25 00:00:00,kol,Web,一线城市,free,0
U002672,2026-06-02 00:00:00,2026-06-02 00:00:00,app_store,iOS,二线城市,free,0
U002673,2026-06-05 00:00:00,2026-06-05 00:00:00,organic,iOS,一线城市,free,0
U002674,2026-05-27 00:00:00,2026-05-27 00:00:00,short_video_ads,Android,新一线城市,free,0
U002675,2026-05-02 00:00:00,2026-05-02 00:00:00,app_store,Web,新一线城市,free,0
U002676,2026-05-19 00:00:00,2026-05-19 00:00:00,search_ads,Android,新一线城市,free,0
U002677,2026-05-26 00:00:00,2026-05-26 00:00:00,app_store,Web,二线城市,free,0
U002678,2026-06-04 00:00:00,2026-06-04 00:00:00,organic,Web,一线城市,free,0
U002679,2026-06-21 00:00:00,2026-06-21 00:00:00,organic,Android,二线城市,payer,1
U002680,2026-06-13 00:00:00,2026-06-13 00:00:00,organic,Web,一线城市,free,0
U002681,2026-05-22 00:00:00,2026-05-22 00:00:00,short_video_ads,Web,二线城市,free,0
U002682,2026-05-08 00:00:00,2026-05-08 00:00:00,app_store,Android,新一线城市,payer,1
U002683,2026-05-10 00:00:00,2026-05-10 00:00:00,search_ads,Android,一线城市,free,0
U002684,2026-06-08 00:00:00,2026-06-08 00:00:00,app_store,Android,二线城市,free,0
U002685,2026-05-08 00:00:00,2026-05-08 00:00:00,search_ads,Web,新一线城市,free,0
U002686,2026-06-07 00:00:00,2026-06-07 00:00:00,app_store,Android,一线城市,payer,1
U002687,2026-06-27 00:00:00,2026-06-27 00:00:00,short_video_ads,Web,海外,free,0
U002688,2026-06-22 00:00:00,2026-06-22 00:00:00,app_store,iOS,海外,free,0
U002689,2026-05-04 00:00:00,2026-05-04 00:00:00,organic,iOS,新一线城市,free,0
U002690,2026-05-21 00:00:00,2026-05-21 00:00:00,organic,Android,一线城市,free,0
U002691,2026-05-16 00:00:00,2026-05-16 00:00:00,kol,iOS,一线城市,free,0
U002692,2026-05-11 00:00:00,2026-05-11 00:00:00,app_store,Android,新一线城市,free,0
U002693,2026-05-13 00:00:00,2026-05-13 00:00:00,kol,iOS,一线城市,free,0
U002694,2026-06-16 00:00:00,2026-06-16 00:00:00,referral,iOS,二线城市,free,0
U002695,2026-05-29 00:00:00,2026-05-29 00:00:00,referral,Android,一线城市,payer,1
U002696,2026-06-14 00:00:00,2026-06-14 00:00:00,short_video_ads,iOS,海外,free,0
U002697,2026-06-14 00:00:00,2026-06-13 00:00:00,app_store,Android,二线城市,free,0
U002698,2026-05-30 00:00:00,2026-05-30 00:00:00,short_video_ads,iOS,一线城市,payer,1
U002699,2026-05-16 00:00:00,2026-05-16 00:00:00,short_video_ads,Web,一线城市,free,0
U002700,2026-05-04 00:00:00,2026-05-04 00:00:00,kol,iOS,海外,free,0
U002701,2026-05-04 00:00:00,2026-05-04 00:00:00,short_video_ads,Android,海外,payer,1
U002702,2026-05-31 00:00:00,2026-05-31 00:00:00,short_video_ads,Web,一线城市,payer,1
U002703,2026-05-30 00:00:00,2026-05-30 00:00:00,organic,iOS,一线城市,free,0
U002704,2026-06-15 00:00:00,2026-06-15 00:00:00,short_video_ads,Android,二线城市,free,0
U002705,2026-06-09 00:00:00,2026-06-09 00:00:00,organic,Web,新一线城市,payer,1
U002706,2026-05-20 00:00:00,2026-05-19 00:00:00,kol,iOS,海外,free,0
U002707,2026-05-25 00:00:00,2026-05-24 00:00:00,app_store,Android,二线城市,free,0
U002708,2026-05-26 00:00:00,2026-05-26 00:00:00,app_store,iOS,一线城市,free,0
U002709,2026-05-29 00:00:00,2026-05-29 00:00:00,search_ads,Android,一线城市,free,0
U002710,2026-06-26 00:00:00,2026-06-26 00:00:00,short_video_ads,iOS,海外,free,0
U002711,2026-06-05 00:00:00,2026-06-05 00:00:00,organic,iOS,新一线城市,free,0
U002712,2026-05-27 00:00:00,2026-05-27 00:00:00,search_ads,Android,一线城市,free,0
U002713,2026-06-24 00:00:00,2026-06-24 00:00:00,app_store,Android,新一线城市,free,0
U002714,2026-05-31 00:00:00,2026-05-31 00:00:00,search_ads,iOS,二线城市,free,0
U002715,2026-06-24 00:00:00,2026-06-24 00:00:00,app_store,Web,新一线城市,free,0
U002716,2026-06-29 00:00:00,2026-06-29 00:00:00,short_video_ads,iOS,二线城市,free,0
U002717,2026-05-06 00:00:00,2026-05-06 00:00:00,referral,Android,一线城市,free,0
U002718,2026-06-13 00:00:00,2026-06-13 00:00:00,referral,Android,一线城市,free,0
U002719,2026-06-08 00:00:00,2026-06-08 00:00:00,organic,iOS,二线城市,free,0
U002720,2026-05-31 00:00:00,2026-05-31 00:00:00,short_video_ads,iOS,海外,free,0
U002721,2026-05-28 00:00:00,2026-05-28 00:00:00,short_video_ads,Web,新一线城市,free,0
U002722,2026-05-09 00:00:00,2026-05-09 00:00:00,organic,Android,一线城市,free,0
U002723,2026-05-23 00:00:00,2026-05-23 00:00:00,organic,Android,一线城市,free,0
U002724,2026-06-09 00:00:00,2026-06-09 00:00:00,short_video_ads,iOS,新一线城市,free,0
U002725,2026-06-01 00:00:00,2026-06-01 00:00:00,search_ads,Android,一线城市,free,0
U002726,2026-05-17 00:00:00,2026-05-17 00:00:00,organic,Web,一线城市,free,0
U002727,2026-05-11 00:00:00,2026-05-11 00:00:00,app_store,Web,新一线城市,free,0
U002728,2026-05-13 00:00:00,2026-05-13 00:00:00,short_video_ads,Web,新一线城市,payer,1
U002729,2026-06-20 00:00:00,2026-06-19 00:00:00,short_video_ads,Web,新一线城市,free,0
U002730,2026-06-27 00:00:00,2026-06-27 00:00:00,app_store,iOS,二线城市,free,0
U002731,2026-06-17 00:00:00,2026-06-17 00:00:00,short_video_ads,Web,二线城市,free,0
U002732,2026-05-06 00:00:00,2026-05-06 00:00:00,kol,Android,二线城市,free,0
U002733,2026-06-11 00:00:00,2026-06-11 00:00:00,short_video_ads,Web,新一线城市,free,0
U002734,2026-06-02 00:00:00,2026-06-02 00:00:00,organic,Web,海外,free,0
U002735,2026-06-09 00:00:00,2026-06-09 00:00:00,app_store,Web,新一线城市,free,0
U002736,2026-05-03 00:00:00,2026-05-03 00:00:00,organic,Android,新一线城市,free,0
U002737,2026-05-15 00:00:00,2026-05-15 00:00:00,organic,Web,二线城市,free,0
U002738,2026-05-10 00:00:00,2026-05-09 00:00:00,referral,Android,新一线城市,free,0
U002739,2026-05-21 00:00:00,2026-05-20 00:00:00,organic,Android,海外,free,0
U002740,2026-06-01 00:00:00,2026-06-01 00:00:00,referral,iOS,一线城市,free,0
U002741,2026-05-22 00:00:00,2026-05-22 00:00:00,short_video_ads,iOS,新一线城市,free,0
U002742,2026-06-05 00:00:00,2026-06-05 00:00:00,short_video_ads,Web,二线城市,free,0
U002743,2026-05-12 00:00:00,2026-05-12 00:00:00,organic,iOS,二线城市,free,0
U002744,2026-06-10 00:00:00,2026-06-10 00:00:00,short_video_ads,Web,一线城市,free,0
U002745,2026-05-13 00:00:00,2026-05-13 00:00:00,kol,iOS,新一线城市,free,0
U002746,2026-05-26 00:00:00,2026-05-26 00:00:00,kol,iOS,海外,free,0
U002747,2026-05-17 00:00:00,2026-05-17 00:00:00,short_video_ads,Web,一线城市,free,0
U002748,2026-05-02 00:00:00,2026-05-02 00:00:00,referral,Android,新一线城市,free,0
U002749,2026-06-27 00:00:00,2026-06-25 00:00:00,short_video_ads,Android,新一线城市,free,0
U002750,2026-05-26 00:00:00,2026-05-26 00:00:00,short_video_ads,Android,新一线城市,free,0
U002751,2026-05-17 00:00:00,2026-05-17 00:00:00,referral,Web,一线城市,free,0
U002752,2026-05-26 00:00:00,2026-05-26 00:00:00,short_video_ads,iOS,一线城市,payer,1
U002753,2026-06-03 00:00:00,2026-06-03 00:00:00,search_ads,Android,二线城市,free,0
U002754,2026-05-16 00:00:00,2026-05-16 00:00:00,search_ads,Android,新一线城市,free,0
U002755,2026-05-07 00:00:00,2026-05-07 00:00:00,organic,Android,新一线城市,payer,1
U002756,2026-05-21 00:00:00,2026-05-21 00:00:00,kol,iOS,二线城市,free,0
U002757,2026-06-25 00:00:00,2026-06-25 00:00:00,organic,Web,二线城市,free,0
U002758,2026-06-12 00:00:00,2026-06-12 00:00:00,short_video_ads,Web,新一线城市,free,0
U002759,2026-06-06 00:00:00,2026-06-06 00:00:00,short_video_ads,Android,海外,free,0
U002760,2026-05-17 00:00:00,2026-05-17 00:00:00,search_ads,Web,二线城市,free,0
U002761,2026-06-11 00:00:00,2026-06-10 00:00:00,referral,Web,一线城市,free,0
U002762,2026-05-20 00:00:00,2026-05-20 00:00:00,kol,iOS,一线城市,free,0
U002763,2026-05-30 00:00:00,2026-05-30 00:00:00,short_video_ads,Web,海外,free,0
U002764,2026-06-01 00:00:00,2026-06-01 00:00:00,referral,Web,一线城市,free,0
U002765,2026-05-18 00:00:00,2026-05-18 00:00:00,app_store,Android,一线城市,free,0
U002766,2026-06-01 00:00:00,2026-06-01 00:00:00,organic,Android,新一线城市,free,0
U002767,2026-06-09 00:00:00,2026-06-09 00:00:00,organic,iOS,海外,free,0
U002768,2026-06-18 00:00:00,2026-06-18 00:00:00,kol,Web,二线城市,free,0
U002769,2026-06-07 00:00:00,2026-06-05 00:00:00,kol,iOS,新一线城市,free,0
U002770,2026-05-27 00:00:00,2026-05-27 00:00:00,referral,Android,海外,free,0
U002771,2026-05-23 00:00:00,2026-05-23 00:00:00,app_store,Web,新一线城市,free,0
U002772,2026-06-14 00:00:00,2026-06-14 00:00:00,app_store,iOS,海外,free,0
U002773,2026-06-26 00:00:00,2026-06-26 00:00:00,organic,Web,一线城市,free,0
U002774,2026-05-09 00:00:00,2026-05-09 00:00:00,short_video_ads,iOS,新一线城市,free,0
U002775,2026-06-19 00:00:00,2026-06-19 00:00:00,referral,iOS,一线城市,free,0
U002776,2026-06-27 00:00:00,2026-06-27 00:00:00,organic,iOS,新一线城市,free,0
U002777,2026-06-29 00:00:00,2026-06-29 00:00:00,organic,Android,新一线城市,free,0
U002778,2026-05-17 00:00:00,2026-05-16 00:00:00,organic,Android,新一线城市,payer,1
U002779,2026-05-09 00:00:00,2026-05-09 00:00:00,short_video_ads,iOS,海外,free,0
U002780,2026-05-05 00:00:00,2026-05-04 00:00:00,organic,iOS,新一线城市,payer,1
U002781,2026-06-15 00:00:00,2026-06-15 00:00:00,short_video_ads,Web,一线城市,free,0
U002782,2026-05-16 00:00:00,2026-05-16 00:00:00,app_store,Android,海外,free,0
U002783,2026-05-14 00:00:00,2026-05-14 00:00:00,organic,Web,海外,free,0
U002784,2026-06-26 00:00:00,2026-06-26 00:00:00,organic,Android,新一线城市,free,0
U002785,2026-05-08 00:00:00,2026-05-08 00:00:00,organic,Android,二线城市,free,0
U002786,2026-06-09 00:00:00,2026-06-09 00:00:00,short_video_ads,Web,新一线城市,free,0
U002787,2026-06-25 00:00:00,2026-06-25 00:00:00,short_video_ads,Web,一线城市,free,0
U002788,2026-05-06 00:00:00,2026-05-06 00:00:00,organic,iOS,新一线城市,payer,1
U002789,2026-05-17 00:00:00,2026-05-17 00:00:00,search_ads,Android,海外,payer,1
U002790,2026-05-22 00:00:00,2026-05-22 00:00:00,organic,Android,新一线城市,free,0
U002791,2026-05-08 00:00:00,2026-05-08 00:00:00,search_ads,Android,二线城市,free,0
U002792,2026-05-20 00:00:00,2026-05-20 00:00:00,kol,iOS,一线城市,free,0
U002793,2026-06-28 00:00:00,2026-06-28 00:00:00,organic,iOS,一线城市,free,0
U002794,2026-05-06 00:00:00,2026-05-05 00:00:00,kol,Android,二线城市,free,0
U002795,2026-05-03 00:00:00,2026-05-03 00:00:00,short_video_ads,Android,一线城市,free,0
U002796,2026-06-04 00:00:00,2026-06-03 00:00:00,short_video_ads,Web,二线城市,free,0
U002797,2026-05-20 00:00:00,2026-05-20 00:00:00,short_video_ads,Android,二线城市,payer,1
U002798,2026-05-31 00:00:00,2026-05-31 00:00:00,search_ads,Android,二线城市,payer,1
U002799,2026-05-08 00:00:00,2026-05-08 00:00:00,short_video_ads,iOS,海外,free,0
U002800,2026-06-26 00:00:00,2026-06-26 00:00:00,app_store,iOS,新一线城市,free,0
U002801,2026-06-12 00:00:00,2026-06-12 00:00:00,app_store,Web,二线城市,free,0
U002802,2026-05-19 00:00:00,2026-05-19 00:00:00,search_ads,Android,海外,payer,1
U002803,2026-06-25 00:00:00,2026-06-24 00:00:00,app_store,Android,二线城市,free,0
U002804,2026-06-02 00:00:00,2026-05-31 00:00:00,organic,iOS,新一线城市,free,0
U002805,2026-06-09 00:00:00,2026-06-09 00:00:00,short_video_ads,Web,二线城市,free,0
U002806,2026-06-26 00:00:00,2026-06-26 00:00:00,referral,iOS,海外,payer,1
U002807,2026-05-28 00:00:00,2026-05-28 00:00:00,search_ads,Web,新一线城市,free,0
U002808,2026-06-03 00:00:00,2026-06-02 00:00:00,referral,Web,新一线城市,free,0
U002809,2026-05-20 00:00:00,2026-05-20 00:00:00,referral,Web,新一线城市,free,0
U002810,2026-05-08 00:00:00,2026-05-08 00:00:00,search_ads,Web,一线城市,free,0
U002811,2026-05-06 00:00:00,2026-05-06 00:00:00,organic,Web,新一线城市,free,0
U002812,2026-06-04 00:00:00,2026-06-04 00:00:00,short_video_ads,iOS,二线城市,free,0
U002813,2026-06-12 00:00:00,2026-06-12 00:00:00,short_video_ads,iOS,二线城市,free,0
U002814,2026-05-24 00:00:00,2026-05-24 00:00:00,search_ads,iOS,一线城市,free,0
U002815,2026-05-23 00:00:00,2026-05-23 00:00:00,search_ads,Android,一线城市,free,0
U002816,2026-05-24 00:00:00,2026-05-24 00:00:00,organic,Android,海外,free,0
U002817,2026-05-03 00:00:00,2026-05-03 00:00:00,organic,Android,海外,payer,1
U002818,2026-06-21 00:00:00,2026-06-21 00:00:00,referral,Web,新一线城市,free,0
U002819,2026-05-15 00:00:00,2026-05-15 00:00:00,organic,iOS,一线城市,free,0
U002820,2026-06-16 00:00:00,2026-06-16 00:00:00,organic,Web,一线城市,free,0
U002821,2026-05-30 00:00:00,2026-05-30 00:00:00,organic,Android,一线城市,free,0
U002822,2026-06-04 00:00:00,2026-06-04 00:00:00,referral,Web,新一线城市,free,0
U002823,2026-06-07 00:00:00,2026-06-07 00:00:00,short_video_ads,iOS,一线城市,free,0
U002824,2026-05-02 00:00:00,2026-05-02 00:00:00,short_video_ads,Android,二线城市,free,0
U002825,2026-06-11 00:00:00,2026-06-10 00:00:00,search_ads,Android,二线城市,free,0
U002826,2026-05-11 00:00:00,2026-05-11 00:00:00,organic,iOS,海外,free,0
U002827,2026-06-09 00:00:00,2026-06-09 00:00:00,organic,Android,一线城市,free,0
U002828,2026-06-04 00:00:00,2026-06-04 00:00:00,search_ads,iOS,新一线城市,payer,1
U002829,2026-05-27 00:00:00,2026-05-27 00:00:00,search_ads,Web,新一线城市,free,0
U002830,2026-05-22 00:00:00,2026-05-22 00:00:00,search_ads,Android,二线城市,free,0
U002831,2026-06-15 00:00:00,2026-06-15 00:00:00,search_ads,Web,新一线城市,free,0
U002832,2026-06-05 00:00:00,2026-06-05 00:00:00,search_ads,iOS,一线城市,free,0
U002833,2026-05-18 00:00:00,2026-05-18 00:00:00,organic,iOS,新一线城市,free,0
U002834,2026-06-19 00:00:00,2026-06-19 00:00:00,organic,Web,一线城市,free,0
U002835,2026-05-26 00:00:00,2026-05-25 00:00:00,app_store,iOS,一线城市,payer,1
U002836,2026-06-06 00:00:00,2026-06-06 00:00:00,app_store,iOS,新一线城市,free,0
U002837,2026-06-10 00:00:00,2026-06-10 00:00:00,organic,Android,二线城市,free,0
U002838,2026-06-19 00:00:00,2026-06-19 00:00:00,referral,Web,二线城市,free,0
U002839,2026-06-14 00:00:00,2026-06-14 00:00:00,organic,iOS,二线城市,free,0
U002840,2026-06-19 00:00:00,2026-06-19 00:00:00,app_store,iOS,二线城市,free,0
U002841,2026-06-16 00:00:00,2026-06-16 00:00:00,app_store,iOS,一线城市,free,0
U002842,2026-06-18 00:00:00,2026-06-18 00:00:00,organic,Android,新一线城市,free,0
U002843,2026-06-19 00:00:00,2026-06-19 00:00:00,organic,Web,海外,payer,1
U002844,2026-06-13 00:00:00,2026-06-13 00:00:00,search_ads,Android,新一线城市,free,0
U002845,2026-05-15 00:00:00,2026-05-15 00:00:00,short_video_ads,Web,二线城市,free,0
U002846,2026-05-28 00:00:00,2026-05-28 00:00:00,organic,Android,二线城市,free,0
U002847,2026-05-25 00:00:00,2026-05-25 00:00:00,app_store,Web,一线城市,free,0
U002848,2026-06-07 00:00:00,2026-06-07 00:00:00,short_video_ads,iOS,一线城市,free,0
U002849,2026-06-26 00:00:00,2026-06-26 00:00:00,organic,Web,二线城市,payer,1
U002850,2026-06-20 00:00:00,2026-06-20 00:00:00,organic,Web,一线城市,free,0
U002851,2026-06-18 00:00:00,2026-06-18 00:00:00,short_video_ads,Web,海外,free,0
U002852,2026-05-18 00:00:00,2026-05-18 00:00:00,search_ads,Android,一线城市,free,0
U002853,2026-06-27 00:00:00,2026-06-27 00:00:00,referral,Web,二线城市,free,0
U002854,2026-05-20 00:00:00,2026-05-20 00:00:00,search_ads,Android,一线城市,free,0
U002855,2026-05-30 00:00:00,2026-05-29 00:00:00,search_ads,iOS,新一线城市,payer,1
U002856,2026-06-15 00:00:00,2026-06-14 00:00:00,app_store,Android,一线城市,free,0
U002857,2026-06-05 00:00:00,2026-06-05 00:00:00,kol,Web,一线城市,free,0
U002858,2026-06-26 00:00:00,2026-06-26 00:00:00,organic,iOS,二线城市,free,0
U002859,2026-06-08 00:00:00,2026-06-08 00:00:00,short_video_ads,iOS,二线城市,payer,1
U002860,2026-06-13 00:00:00,2026-06-13 00:00:00,short_video_ads,Android,新一线城市,payer,1
U002861,2026-05-31 00:00:00,2026-05-31 00:00:00,short_video_ads,Web,二线城市,free,0
U002862,2026-06-25 00:00:00,2026-06-25 00:00:00,app_store,iOS,新一线城市,free,0
U002863,2026-06-11 00:00:00,2026-06-11 00:00:00,organic,Android,新一线城市,free,0
U002864,2026-05-18 00:00:00,2026-05-18 00:00:00,search_ads,Web,海外,free,0
U002865,2026-06-01 00:00:00,2026-06-01 00:00:00,kol,iOS,海外,payer,1
U002866,2026-05-08 00:00:00,2026-05-08 00:00:00,referral,Android,一线城市,payer,1
U002867,2026-06-23 00:00:00,2026-06-22 00:00:00,organic,Android,新一线城市,free,0
U002868,2026-06-26 00:00:00,2026-06-25 00:00:00,organic,Web,二线城市,payer,1
U002869,2026-05-03 00:00:00,2026-05-03 00:00:00,organic,Android,一线城市,payer,1
U002870,2026-06-13 00:00:00,2026-06-13 00:00:00,short_video_ads,Web,新一线城市,free,0
U002871,2026-05-12 00:00:00,2026-05-12 00:00:00,app_store,iOS,一线城市,free,0
U002872,2026-05-23 00:00:00,2026-05-23 00:00:00,search_ads,Android,海外,payer,1
U002873,2026-05-21 00:00:00,2026-05-21 00:00:00,organic,Android,新一线城市,free,0
U002874,2026-05-14 00:00:00,2026-05-14 00:00:00,kol,iOS,一线城市,free,0
U002875,2026-06-01 00:00:00,2026-06-01 00:00:00,app_store,Web,新一线城市,free,0
U002876,2026-06-23 00:00:00,2026-06-23 00:00:00,referral,iOS,二线城市,free,0
U002877,2026-05-25 00:00:00,2026-05-25 00:00:00,organic,iOS,一线城市,payer,1
U002878,2026-05-18 00:00:00,2026-05-18 00:00:00,search_ads,Android,新一线城市,free,0
U002879,2026-05-21 00:00:00,2026-05-21 00:00:00,kol,iOS,一线城市,free,0
U002880,2026-06-02 00:00:00,2026-06-02 00:00:00,organic,Android,一线城市,free,0
U002881,2026-06-10 00:00:00,2026-06-10 00:00:00,kol,Web,海外,free,0
U002882,2026-05-16 00:00:00,2026-05-16 00:00:00,organic,iOS,新一线城市,free,0
U002883,2026-05-25 00:00:00,2026-05-25 00:00:00,short_video_ads,iOS,新一线城市,free,0
U002884,2026-05-31 00:00:00,2026-05-31 00:00:00,organic,Android,新一线城市,free,0
U002885,2026-06-12 00:00:00,2026-06-12 00:00:00,app_store,Android,新一线城市,free,0
U002886,2026-05-06 00:00:00,2026-05-06 00:00:00,app_store,Web,一线城市,free,0
U002887,2026-06-15 00:00:00,2026-06-15 00:00:00,kol,Web,海外,free,0
U002888,2026-05-07 00:00:00,2026-05-05 00:00:00,kol,Android,二线城市,free,0
U002889,2026-06-24 00:00:00,2026-06-24 00:00:00,search_ads,Android,新一线城市,free,0
U002890,2026-06-04 00:00:00,2026-06-04 00:00:00,search_ads,Android,海外,free,0
U002891,2026-05-30 00:00:00,2026-05-30 00:00:00,short_video_ads,Android,一线城市,free,0
U002892,2026-06-04 00:00:00,2026-06-04 00:00:00,organic,Android,二线城市,free,0
U002893,2026-05-27 00:00:00,2026-05-25 00:00:00,kol,Web,一线城市,free,0
U002894,2026-05-02 00:00:00,2026-05-02 00:00:00,organic,iOS,二线城市,free,0
U002895,2026-05-07 00:00:00,2026-05-06 00:00:00,organic,Web,新一线城市,free,0
